0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
4,18,167,915,1636,0,0,0,0,0,0,0,0,0,0,0,0
6,18,6,2,71,687,11329,0,0,0,0,0,0,0,0,0,0
8,18,8,2,8,2,2,1,82,414,3160,0,0,0,0,0,0
12,120,437,10567,0,0,0,0,0,0,0,0,0,0,0,0,0
5,59,516,2734,465,9587,0,0,0,0,0,0,0,0,0,0,0
7,80,1135,4478,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,18,30,146,2939,0,0,0,0,0,0,0,0,0,0,0
7,12,7,2,33,1089,9023,0,0,0,0,0,0,0,0,0,0
8,40,718,1299,7708,0,0,0,0,0,0,0,0,0,0,0,0
6,56,692,11858,0,0,0,0,0,0,0,0,0,0,0,0,0
5,26,162,4571,2345,0,0,0,0,0,0,0,0,0,0,0,0
6,11,269,1149,5205,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,62,1568,2602,0,0,0,0,0,0,0,0,0,0,0
7,36,707,2468,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,389,7501,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,17,219,4795,0,0,0,0,0,0,0,0,0,0,0
7,17,5,8,50,244,2185,0,0,0,0,0,0,0,0,0,0
8,5,7,10,127,2908,2992,1469,0,0,0,0,0,0,0,0,0
9,149,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,126,1345,2731,4036,0,0,0,0,0,0,0,0,0,0,0,0
6,50,24,40,76,145,8183,0,0,0,0,0,0,0,0,0,0
8,27,162,71,133,532,2700,3968,0,0,0,0,0,0,0,0,0
9,27,9,2,99,2112,0,0,0,0,0,0,0,0,0,0,0
7,41,781,9996,0,0,0,0,0,0,0,0,0,0,0,0,0
5,47,1042,9238,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,68,2047,0,0,0,0,0,0,0,0,0,0,0,0
6,40,38,532,30,130,1436,4626,0,0,0,0,0,0,0,0,0
9,30,6,11,108,364,1739,0,0,0,0,0,0,0,0,0,0
8,49,296,2432,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,45,399,11197,0,0,0,0,0,0,0,0,0,0,0,0
6,17,95,603,2499,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,40,36,121,422,2395,0,0,0,0,0,0,0,0,0
9,34,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,93,749,4276,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30,43,596,6575,0,0,0,0,0,0,0,0,0,0,0,0
6,23,375,5938,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,52,889,12456,0,0,0,0,0,0,0,0,0,0,0,0
6,11,6,2,92,1042,83,2756,0,0,0,0,0,0,0,0,0
9,35,518,518,1,46,938,0,0,0,0,0,0,0,0,0,0
8,69,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43,37,300,985,5306,0,0,0,0,0,0,0,0,0,0,0
7,113,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11,32,335,3764,9493,0,0,0,0,0,0,0,0,0,0,0
7,11,7,2,39,325,1948,7847,0,0,0,0,0,0,0,0,0
9,39,6,48,1052,0,0,0,0,0,0,0,0,0,0,0,0
6,4,23,66,776,6345,0,0,0,0,0,0,0,0,0,0,0
7,20,370,3253,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,473,9519,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,60,318,2969,6892,0,0,0,0,0,0,0,0,0,0
8,62,237,2179,678,0,0,0,0,0,0,0,0,0,0,0,0
6,31,606,9713,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,287,5337,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,24,205,990,1022,0,0,0,0,0,0,0,0,0,0
8,24,6,20,44,522,2236,6904,0,0,0,0,0,0,0,0,0
9,64,1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,61,1701,8123,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,450,728,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,31,43,108,187,4229,0,0,0,0,0,0,0,0,0
9,23,80,339,11061,0,0,0,0,0,0,0,0,0,0,0,0
6,36,173,495,6036,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,21,575,624,3121,0,0,0,0,0,0,0,0,0,0
8,52,160,541,4699,0,0,0,0,0,0,0,0,0,0,0,0
6,13,458,4897,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,118,3496,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,24,70,888,945,0,0,0,0,0,0,0,0,0,0
8,24,6,20,76,288,1793,0,0,0,0,0,0,0,0,0,0
8,8,1,16,664,9431,0,0,0,0,0,0,0,0,0,0,0
7,133,292,665,6234,0,0,0,0,0,0,0,0,0,0,0,0
6,19,547,4462,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33,393,3516,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,23,77,2123,0,0,0,0,0,0,0,0,0,0,0
7,23,5,8,32,187,90,3339,0,0,0,0,0,0,0,0,0
9,91,1010,6673,3753,0,0,0,0,0,0,0,0,0,0,0,0
6,32,12,424,3726,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,28,645,8079,0,0,0,0,0,0,0,0,0,0,0
7,28,5,28,2,207,2398,0,0,0,0,0,0,0,0,0,0
8,33,48,204,4764,0,0,0,0,0,0,0,0,0,0,0,0
6,20,78,653,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,305,2326,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,31,143,3440,0,0,0,0,0,0,0,0,0,0,0
7,31,5,8,26,451,3540,0,0,0,0,0,0,0,0,0,0
8,5,7,10,412,1452,0,0,0,0,0,0,0,0,0,0,0
7,5,7,2,45,340,9557,0,0,0,0,0,0,0,0,0,0
8,15,558,5228,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,71,404,8393,0,0,0,0,0,0,0,0,0,0,0,0
6,51,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,198,8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,49,372,4447,0,0,0,0,0,0,0,0,0,0,0
7,32,93,348,5783,0,0,0,0,0,0,0,0,0,0,0,0
6,21,182,2551,11199,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,19,139,993,0,0,0,0,0,0,0,0,0,0,0
7,19,5,42,1170,9247,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,895,3869,0,0,0,0,0,0,0,0,0,0,0
7,6,21,28,113,333,1506,0,0,0,0,0,0,0,0,0,0
8,67,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,51,60,298,10580,0,0,0,0,0,0,0,0,0,0,0,0
6,17,112,918,11698,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,31,108,255,6272,0,0,0,0,0,0,0,0,0,0
8,24,211,830,3615,2079,5482,0,0,0,0,0,0,0,0,0,0
8,8,1,16,211,10,116,970,1150,8900,0,0,0,0,0,0,0
11,369,11929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43,284,6761,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,352,4833,8401,0,0,0,0,0,0,0,0,0,0,0,0
6,41,509,2123,212,1020,0,0,0,0,0,0,0,0,0,0,0
7,73,974,1598,6591,0,0,0,0,0,0,0,0,0,0,0,0
6,13,276,1098,0,0,0,0,0,0,0,0,0,0,0,0,0
5,24,52,288,261,2408,6110,0,0,0,0,0,0,0,0,0,0
8,51,80,315,798,8022,0,0,0,0,0,0,0,0,0,0,0
7,26,178,7381,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,203,2485,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,69,452,7298,0,0,0,0,0,0,0,0,0,0,0
7,17,98,5131,6982,0,0,0,0,0,0,0,0,0,0,0,0
6,43,67,115,1792,12665,0,0,0,0,0,0,0,0,0,0,0
7,13,50,597,1684,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,2,202,1354,0,0,0,0,0,0,0,0,0,0,0
7,13,7,2,7,2,2,1,38,575,358,1466,0,0,0,0,0
13,12,209,3164,6345,458,355,7498,0,0,0,0,0,0,0,0,0
9,296,573,3807,0,0,0,0,0,0,0,0,0,0,0,0,0
5,59,737,9705,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,27,581,10619,0,0,0,0,0,0,0,0,0,0,0
7,35,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,130,608,12511,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,249,5888,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,21,196,2976,0,0,0,0,0,0,0,0,0,0,0
7,21,5,8,113,202,68,638,3471,0,0,0,0,0,0,0,0
10,167,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,31,190,863,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,105,2262,4404,0,0,0,0,0,0,0,0,0,0,0,0
6,90,363,5879,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,182,259,7232,0,0,0,0,0,0,0,0,0,0,0,0
6,11,6,2,93,273,3582,5092,0,0,0,0,0,0,0,0,0
9,83,600,3999,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,148,1108,5566,0,0,0,0,0,0,0,0,0,0,0,0
6,18,526,5460,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,25,501,7153,0,0,0,0,0,0,0,0,0,0,0,0
6,11,6,2,31,56,808,3108,9664,0,0,0,0,0,0,0,0
10,67,156,3301,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,82,863,68,80,195,1758,0,0,0,0,0,0,0,0,0
9,46,638,86,1124,0,0,0,0,0,0,0,0,0,0,0,0
6,28,297,1893,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,52,220,1588,0,0,0,0,0,0,0,0,0,0,0,0
6,11,41,245,3818,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,121,707,829,1019,5341,1418,0,0,0,0,0,0,0,0
10,47,764,8687,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,155,1575,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,20,34,723,0,0,0,0,0,0,0,0,0,0,0
7,141,1275,5597,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,38,200,5045,0,0,0,0,0,0,0,0,0,0,0,0
6,37,690,1128,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,11,1,24,278,1836,0,0,0,0,0,0,0,0,0,0
8,162,825,1020,299,8097,0,0,0,0,0,0,0,0,0,0,0
7,31,102,1982,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,41,69,270,2376,5912,0,0,0,0,0,0,0,0,0,0
8,20,8,2,118,581,214,13598,0,0,0,0,0,0,0,0,0
9,103,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,184,1124,105,180,1668,4924,0,0,0,0,0,0,0,0,0,0
8,19,422,797,3271,0,0,0,0,0,0,0,0,0,0,0,0
6,60,401,6216,5734,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,60,8,16,382,9984,0,0,0,0,0,0,0,0,0
9,33,534,4234,0,0,0,0,0,0,0,0,0,0,0,0,0
5,55,1305,4572,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,19,33,13,289,1186,2685,0,0,0,0,0,0,0,0
10,123,5554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,53,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,18,201,1630,0,0,0,0,0,0,0,0,0,0,0
7,90,237,743,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,283,2848,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,50,349,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,26,386,5642,0,0,0,0,0,0,0,0,0,0,0
7,26,5,8,69,112,475,3938,0,0,0,0,0,0,0,0,0
9,20,112,6,81,1150,456,12878,0,0,0,0,0,0,0,0,0
9,9,1,25,246,5171,8138,0,0,0,0,0,0,0,0,0,0
8,23,657,5578,2189,0,0,0,0,0,0,0,0,0,0,0,0
6,20,23,7,35,344,1470,0,0,0,0,0,0,0,0,0,0
8,14,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,61,776,836,1685,0,0,0,0,0,0,0,0,0,0,0,0
6,18,81,39,734,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,38,199,1410,0,0,0,0,0,0,0,0,0,0,0
7,28,254,2421,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,9,55,130,380,3088,0,0,0,0,0,0,0,0,0,0
8,40,961,4382,8996,0,0,0,0,0,0,0,0,0,0,0,0
6,29,107,1236,10344,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,36,801,0,0,0,0,0,0,0,0,0,0,0,0
6,5,31,215,5407,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,12,441,1521,12684,0,0,0,0,0,0,0,0,0,0
8,32,635,13365,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,67,329,3717,0,0,0,0,0,0,0,0,0,0,0,0
6,18,6,2,226,3258,3895,0,0,0,0,0,0,0,0,0,0
8,19,180,219,1121,3583,0,0,0,0,0,0,0,0,0,0,0
7,75,2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,70,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,42,650,3973,1538,12197,0,0,0,0,0,0,0,0,0
9,81,104,2494,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,528,4672,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,19,36,74,1597,0,0,0,0,0,0,0,0,0,0
8,42,25,154,6774,0,0,0,0,0,0,0,0,0,0,0,0
6,54,1486,6259,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18,61,141,333,673,0,0,0,0,0,0,0,0,0,0,0
7,53,228,2385,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,90,223,6106,0,0,0,0,0,0,0,0,0,0,0,0
6,23,169,2257,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,337,2425,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,47,378,3606,0,0,0,0,0,0,0,0,0,0,0
7,28,147,1508,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,17,494,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,17,6,31,134,2699,0,0,0,0,0,0,0,0,0
9,83,481,2484,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,290,5121,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,19,83,13,9,16,320,8406,0,0,0,0,0,0,0
11,34,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,116,708,6338,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,18,85,2517,8737,0,0,0,0,0,0,0,0,0,0,0
7,56,492,7168,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,84,3431,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,37,423,4275,8357,0,0,0,0,0,0,0,0,0,0
8,120,1356,1429,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,18,30,1165,1931,0,0,0,0,0,0,0,0,0,0,0
7,30,5,9,54,129,2490,7593,0,0,0,0,0,0,0,0,0
9,6,82,520,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,21,526,552,5616,0,0,0,0,0,0,0,0,0,0,0
7,21,6,13,76,995,10977,0,0,0,0,0,0,0,0,0,0
8,41,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,200,479,4406,0,0,0,0,0,0,0,0,0,0,0,0
6,16,90,148,583,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,65,1876,2390,0,0,0,0,0,0,0,0,0,0,0
7,31,124,1894,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,202,647,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,17,138,2066,10541,0,0,0,0,0,0,0,0,0,0
8,41,41,1,9,65,27,539,11862,0,0,0,0,0,0,0,0
10,426,1752,5590,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,2069,10870,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,19,129,89,1834,1858,12232,1757,0,0,0,0,0,0,0
11,147,186,1860,1658,0,0,0,0,0,0,0,0,0,0,0,0
6,61,227,7674,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,91,1040,13142,0,0,0,0,0,0,0,0,0,0,0,0
6,11,18,125,4075,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,34,172,2363,0,0,0,0,0,0,0,0,0,0,0
7,79,4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,102,555,6663,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,226,320,192,5367,0,0,0,0,0,0,0,0,0,0,0
7,16,108,916,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,138,88,2355,0,0,0,0,0,0,0,0,0,0,0,0
6,33,511,9663,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,45,1023,1700,2848,487,3173,3671,0,0,0,0,0,0,0,0
10,93,727,11270,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,47,273,736,2429,0,0,0,0,0,0,0,0,0,0,0,0
6,30,188,3456,7192,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,70,359,2485,887,7558,0,0,0,0,0,0,0,0,0
9,129,110,3924,0,0,0,0,0,0,0,0,0,0,0,0,0
5,30,20,482,2618,0,0,0,0,0,0,0,0,0,0,0,0
6,19,122,3496,1201,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,26,527,11370,0,0,0,0,0,0,0,0,0,0,0
7,80,734,480,3910,0,0,0,0,0,0,0,0,0,0,0,0
6,12,81,384,6401,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,19,27,167,826,4476,0,0,0,0,0,0,0,0,0
9,45,84,273,67,438,14795,0,0,0,0,0,0,0,0,0,0
8,186,154,387,11228,0,0,0,0,0,0,0,0,0,0,0,0
6,22,177,3610,4347,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,29,489,8209,0,0,0,0,0,0,0,0,0,0,0
7,48,1174,3532,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,1015,6424,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,17,223,395,8758,0,0,0,0,0,0,0,0,0,0
8,37,311,4333,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,65,225,3872,0,0,0,0,0,0,0,0,0,0,0,0
6,35,574,4317,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,146,1658,207,1216,3592,0,0,0,0,0,0,0,0,0,0
8,24,750,9815,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,299,748,14453,0,0,0,0,0,0,0,0,0,0,0,0
6,24,11,20,121,808,853,5810,0,0,0,0,0,0,0,0,0
9,89,243,6028,0,0,0,0,0,0,0,0,0,0,0,0,0
5,20,12,45,96,2148,0,0,0,0,0,0,0,0,0,0,0
7,74,485,9457,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,11,26,134,428,2530,0,0,0,0,0,0,0,0,0,0
8,45,18,244,1649,0,0,0,0,0,0,0,0,0,0,0,0
6,40,593,5707,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,132,3218,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,93,207,69,684,14046,0,0,0,0,0,0,0,0,0
9,50,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,209,1030,7062,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,109,4104,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,23,506,2907,6066,1832,0,0,0,0,0,0,0,0,0
9,23,7,63,1860,310,8364,0,0,0,0,0,0,0,0,0,0
8,56,448,3366,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,311,130,655,4878,0,0,0,0,0,0,0,0,0,0,0
7,18,67,180,605,0,0,0,0,0,0,0,0,0,0,0,0
6,68,944,4276,1611,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,41,373,5124,0,0,0,0,0,0,0,0,0,0,0
7,19,76,426,371,11471,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,723,914,0,0,0,0,0,0,0,0,0,0,0
7,6,21,41,21,2,647,409,4261,0,0,0,0,0,0,0,0
10,300,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,86,977,5052,0,0,0,0,0,0,0,0,0,0,0,0,0
5,59,1108,1024,8688,0,0,0,0,0,0,0,0,0,0,0,0
6,24,160,1486,615,8123,1527,0,0,0,0,0,0,0,0,0,0
8,78,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,23,90,461,6481,0,0,0,0,0,0,0,0,0,0,0,0
6,18,76,57,2032,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,56,96,170,2066,451,1391,0,0,0,0,0,0,0,0
10,49,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,26,170,11,173,1540,9960,0,0,0,0,0,0,0,0,0,0
8,38,781,1772,3432,9500,4749,0,0,0,0,0,0,0,0,0,0
8,8,1,30,336,3747,0,0,0,0,0,0,0,0,0,0,0
7,86,72,270,964,0,0,0,0,0,0,0,0,0,0,0,0
6,42,687,1940,0,0,0,0,0,0,0,0,0,0,0,0,0
5,78,64,1602,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,23,67,137,5528,0,0,0,0,0,0,0,0,0,0
8,30,29,304,9491,0,0,0,0,0,0,0,0,0,0,0,0
6,24,91,467,2779,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,20,245,1071,5122,0,0,0,0,0,0,0,0,0,0
8,20,6,9,186,340,1455,0,0,0,0,0,0,0,0,0,0
8,8,1,16,456,895,1404,7536,0,0,0,0,0,0,0,0,0
9,14,152,4294,0,0,0,0,0,0,0,0,0,0,0,0,0
5,49,93,236,8999,0,0,0,0,0,0,0,0,0,0,0,0
6,26,95,1815,2656,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,26,8,29,57,124,580,3599,0,0,0,0,0,0,0
11,109,241,4537,0,0,0,0,0,0,0,0,0,0,0,0,0
5,28,503,12927,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,21,184,1046,0,0,0,0,0,0,0,0,0,0,0
7,106,7006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,133,1618,7998,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,486,4141,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,21,21,1,3,2508,0,0,0,0,0,0,0,0,0
9,68,242,5426,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,361,5109,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,16,87,3041,0,0,0,0,0,0,0,0,0,0,0
7,40,327,5185,5278,2692,0,0,0,0,0,0,0,0,0,0,0
7,7,1,14,94,3756,0,0,0,0,0,0,0,0,0,0,0
7,6,82,700,3948,0,0,0,0,0,0,0,0,0,0,0,0
6,5,27,474,7193,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,19,274,6887,0,0,0,0,0,0,0,0,0,0,0
7,19,5,14,26,102,597,1397,11903,0,0,0,0,0,0,0,0
10,216,4414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,796,2321,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,351,2791,4131,0,0,0,0,0,0,0,0,0,0,0,0
6,31,701,5162,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,121,428,402,7003,0,0,0,0,0,0,0,0,0,0,0
7,37,472,7340,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,416,2591,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,54,774,0,0,0,0,0,0,0,0,0,0,0,0
6,28,138,629,2269,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,12,19,62,1865,5819,0,0,0,0,0,0,0,0,0
9,118,1201,580,164,3893,5533,0,0,0,0,0,0,0,0,0,0
8,173,275,5880,0,0,0,0,0,0,0,0,0,0,0,0,0
5,33,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,1661,10485,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9,23,252,4264,0,0,0,0,0,0,0,0,0,0,0,0
6,36,961,1049,5701,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,43,775,13915,0,0,0,0,0,0,0,0,0,0,0
7,72,287,1900,5038,0,0,0,0,0,0,0,0,0,0,0,0
6,12,54,67,277,3598,0,0,0,0,0,0,0,0,0,0,0
7,13,167,608,1461,5277,0,0,0,0,0,0,0,0,0,0,0
7,7,1,27,143,1741,0,0,0,0,0,0,0,0,0,0,0
7,6,22,603,2058,0,0,0,0,0,0,0,0,0,0,0,0
6,5,53,985,2001,8748,0,0,0,0,0,0,0,0,0,0,0
7,13,27,19,89,543,2478,9551,0,0,0,0,0,0,0,0,0
9,67,41,422,1274,11279,0,0,0,0,0,0,0,0,0,0,0
7,16,203,1584,4637,0,0,0,0,0,0,0,0,0,0,0,0
6,29,268,3034,5160,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,48,632,14492,0,0,0,0,0,0,0,0,0,0,0
7,19,33,104,1063,0,0,0,0,0,0,0,0,0,0,0,0
6,12,75,886,0,0,0,0,0,0,0,0,0,0,0,0,0
5,52,1413,2699,995,901,6689,0,0,0,0,0,0,0,0,0,0
8,127,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,122,720,1722,3427,0,0,0,0,0,0,0,0,0,0,0,0
6,23,122,7,32,1137,0,0,0,0,0,0,0,0,0,0,0
7,4,14,219,1122,9906,0,0,0,0,0,0,0,0,0,0,0
7,7,1,50,570,0,0,0,0,0,0,0,0,0,0,0,0
6,20,368,7108,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,134,610,5128,0,0,0,0,0,0,0,0,0,0,0,0
6,11,214,1376,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,5,2,512,3687,0,0,0,0,0,0,0,0,0,0,0
7,28,203,91,406,5142,0,0,0,0,0,0,0,0,0,0,0
7,7,1,36,169,1096,4214,0,0,0,0,0,0,0,0,0,0
8,68,321,3065,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,1135,2360,6784,0,0,0,0,0,0,0,0,0,0,0,0
6,38,476,4658,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,38,6,8,20,58,2579,0,0,0,0,0,0,0,0,0
9,138,242,346,5267,0,0,0,0,0,0,0,0,0,0,0,0
6,12,112,1326,8869,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,45,676,2492,0,0,0,0,0,0,0,0,0,0,0
7,51,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,98,1725,10043,0,0,0,0,0,0,0,0,0,0,0,0,0
5,37,287,215,1259,11164,0,0,0,0,0,0,0,0,0,0,0
7,16,166,3434,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,34,939,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1,33,158,3473,5572,0,0,0,0,0,0,0,0,0,0
8,58,57,446,2765,0,0,0,0,0,0,0,0,0,0,0,0
6,46,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40,392,4004,0,0,0,0,0,0,0,0,0,0,0,0,0
5,22,227,985,222,4140,0,0,0,0,0,0,0,0,0,0,0
7,40,12,36,108,954,6055,0,0,0,0,0,0,0,0,0,0
8,30,534,1473,11522,0,0,0,0,0,0,0,0,0,0,0,0
6,30,6,2,136,5048,0,0,0,0,0,0,0,0,0,0,0
